match_no,stage,group_name,date_et,home_team,away_team,home_team_zh,away_team_zh,scoreline_rank,scoreline,model_probability,model_fair_odds,best_decimal_odds,average_decimal_odds,raw_market_implied_probability,listed_score_fair_probability,listed_score_market_overround_proxy,market_edge,kelly_fraction,has_score_odds,value_signal,bookmaker_count,source_names,source_urls,source_match_ids,latest_fetched_at
35,Group Stage,Group F,2026-06-25,Tunisia,Netherlands,突尼斯,荷兰,3,1-1,0.0997181538580578,10.028264275965578,,,,,,,0.0,False,missing_odds,,,,,
12,Group Stage,Group B,2026-06-24,Qatar,Bosnia and Herzegovina,卡塔尔,波黑,2,0-1,0.0997091736928522,10.029167457353891,,,,,,,0.0,False,missing_odds,,,,,
27,Group Stage,Group E,2026-06-20,Germany,Ivory Coast,德国,科特迪瓦,4,2-1,0.0995911974465766,10.04104806086328,,,,,,,0.0,False,missing_odds,,,,,
13,Group Stage,Group C,2026-06-13,Brazil,Morocco,巴西,摩洛哥,2,2-1,0.0995459323992874,10.045613877912288,,,,,,,0.0,False,missing_odds,,,,,
41,Group Stage,Group G,2026-06-26,New Zealand,Belgium,新西兰,比利时,1,0-2,0.0994702319383456,10.053258955099528,,,,,,,0.0,False,missing_odds,,,,,
37,Group Stage,Group G,2026-06-15,Belgium,Egypt,比利时,埃及,2,2-1,0.0994253981004965,10.057792265405133,,,,,,,0.0,False,missing_odds,,,,,
37,Group Stage,Group G,2026-06-15,Belgium,Egypt,比利时,埃及,3,1-1,0.0993218113973714,10.068281940601675,,,,,,,0.0,False,missing_odds,,,,,
70,Group Stage,Group L,2026-06-23,Panama,Croatia,巴拿马,克罗地亚,2,1-2,0.0992963872218441,10.070859856822779,,,,,,,0.0,False,missing_odds,,,,,
29,Group Stage,Group E,2026-06-25,Ecuador,Germany,厄瓜多尔,德国,2,0-1,0.0992726818351438,10.073264683839609,,,,,,,0.0,False,missing_odds,,,,,
60,Group Stage,Group J,2026-06-27,Algeria,Austria,阿尔及利亚,奥地利,2,1-0,0.0990481713415675,10.096097549862897,,,,,,,0.0,False,missing_odds,,,,,
5,Group Stage,Group A,2026-06-24,Mexico,Czech Republic,墨西哥,捷克,2,2-1,0.0989388579825605,10.10725230097426,,,,,,,0.0,False,missing_odds,,,,,
14,Group Stage,Group C,2026-06-13,Haiti,Scotland,海地,苏格兰,2,0-1,0.0988816381815125,10.113101060930502,,,,,,,0.0,False,missing_odds,,,,,
15,Group Stage,Group C,2026-06-19,Scotland,Morocco,苏格兰,摩洛哥,4,1-2,0.0988127286244856,10.120153687894435,,,,,,,0.0,False,missing_odds,,,,,
35,Group Stage,Group F,2026-06-25,Tunisia,Netherlands,突尼斯,荷兰,4,1-2,0.0987189692108938,10.129765413815203,,,,,,,0.0,False,missing_odds,,,,,
72,Group Stage,Group L,2026-06-27,Croatia,Ghana,克罗地亚,加纳,3,3-0,0.0987059268667952,10.131103893583935,,,,,,,0.0,False,missing_odds,,,,,
38,Group Stage,Group G,2026-06-15,Iran,New Zealand,伊朗,新西兰,2,2-1,0.0986181098945327,10.14012538943863,,,,,,,0.0,False,missing_odds,,,,,
63,Group Stage,Group K,2026-06-23,Portugal,Uzbekistan,葡萄牙,乌兹别克斯坦,4,2-1,0.0983058084093645,10.172338910390785,,,,,,,0.0,False,missing_odds,,,,,
71,Group Stage,Group L,2026-06-27,Panama,England,巴拿马,英格兰,2,1-2,0.098116894538005,10.191924690529783,,,,,,,0.0,False,missing_odds,,,,,
29,Group Stage,Group E,2026-06-25,Ecuador,Germany,厄瓜多尔,德国,3,1-0,0.098015037958918,10.202516071249596,,,,,,,0.0,False,missing_odds,,,,,
30,Group Stage,Group E,2026-06-25,Curaçao,Ivory Coast,库拉索,科特迪瓦,2,1-2,0.0978618934250113,10.218482036281781,,,,,,,0.0,False,missing_odds,,,,,
20,Group Stage,Group D,2026-06-14,Australia,Turkey,澳大利亚,土耳其,2,1-0,0.0978532334342264,10.2193863698144,,,,,,,0.0,False,missing_odds,,,,,
24,Group Stage,Group D,2026-06-25,Paraguay,Australia,巴拉圭,澳大利亚,2,0-1,0.0978332853735235,10.221470087425162,,,,,,,0.0,False,missing_odds,,,,,
51,Group Stage,Group I,2026-06-22,France,Iraq,法国,伊拉克,3,3-0,0.0974265962237864,10.264137707356886,,,,,,,0.0,False,missing_odds,,,,,
20,Group Stage,Group D,2026-06-14,Australia,Turkey,澳大利亚,土耳其,3,0-1,0.0969936929911371,10.309948710699944,,,,,,,0.0,False,missing_odds,,,,,
53,Group Stage,Group I,2026-06-26,Norway,France,挪威,法国,1,1-2,0.0969786829167821,10.311544454136431,,,,,,,0.0,False,missing_odds,,,,,
14,Group Stage,Group C,2026-06-13,Haiti,Scotland,海地,苏格兰,3,1-2,0.0969392934952462,10.31573435233504,,,,,,,0.0,False,missing_odds,,,,,
6,Group Stage,Group A,2026-06-24,South Korea,South Africa,韩国,南非,4,2-1,0.0968612396295222,10.324047098971995,,,,,,,0.0,False,missing_odds,,,,,
33,Group Stage,Group F,2026-06-20,Netherlands,Sweden,荷兰,瑞典,2,2-1,0.096707311289645,10.340479811344684,,,,,,,0.0,False,missing_odds,,,,,
36,Group Stage,Group F,2026-06-25,Japan,Sweden,日本,瑞典,4,2-1,0.096704601840268,10.340769528752643,,,,,,,0.0,False,missing_odds,,,,,
24,Group Stage,Group D,2026-06-25,Paraguay,Australia,巴拉圭,澳大利亚,3,1-0,0.0964741241109285,10.365473739364283,,,,,,,0.0,False,missing_odds,,,,,
5,Group Stage,Group A,2026-06-24,Mexico,Czech Republic,墨西哥,捷克,3,1-0,0.0962360546814949,10.391115921258653,,,,,,,0.0,False,missing_odds,,,,,
40,Group Stage,Group G,2026-06-21,New Zealand,Egypt,新西兰,埃及,1,1-2,0.0960698510368873,10.409092854906548,,,,,,,0.0,False,missing_odds,,,,,
8,Group Stage,Group B,2026-06-13,Qatar,Switzerland,卡塔尔,瑞士,3,1-2,0.095869794179232,10.430814090728768,,,,,,,0.0,False,missing_odds,,,,,
58,Group Stage,Group J,2026-06-22,Jordan,Algeria,约旦,阿尔及利亚,4,1-2,0.0958625419354937,10.431603208194751,,,,,,,0.0,False,missing_odds,,,,,
44,Group Stage,Group H,2026-06-15,Saudi Arabia,Uruguay,沙特阿拉伯,乌拉圭,3,1-2,0.095685614174115,10.450891794249687,,,,,,,0.0,False,missing_odds,,,,,
66,Group Stage,Group K,2026-06-27,Uzbekistan,DR Congo,乌兹别克斯坦,刚果民主共和国,5,2-0,0.0955090252937874,10.47021469357459,,,,,,,0.0,False,missing_odds,,,,,
26,Group Stage,Group E,2026-06-14,Ivory Coast,Ecuador,科特迪瓦,厄瓜多尔,4,1-2,0.0954022294054249,10.481935340843687,,,,,,,0.0,False,missing_odds,,,,,
13,Group Stage,Group C,2026-06-13,Brazil,Morocco,巴西,摩洛哥,3,2-0,0.0950117165664111,10.525017715062774,,,,,,,0.0,False,missing_odds,,,,,
31,Group Stage,Group F,2026-06-14,Netherlands,Japan,荷兰,日本,2,1-0,0.0949574800773375,10.531029247886071,,,,,,,0.0,False,missing_odds,,,,,
47,Group Stage,Group H,2026-06-26,Uruguay,Spain,乌拉圭,西班牙,4,1-2,0.0947828452980336,10.550432378935414,,,,,,,0.0,False,missing_odds,,,,,
17,Group Stage,Group C,2026-06-24,Scotland,Brazil,苏格兰,巴西,2,1-2,0.0945241852946234,10.579303031103517,,,,,,,0.0,False,missing_odds,,,,,
60,Group Stage,Group J,2026-06-27,Algeria,Austria,阿尔及利亚,奥地利,3,0-1,0.0942320804655088,10.612097229096243,,,,,,,0.0,False,missing_odds,,,,,
71,Group Stage,Group L,2026-06-27,Panama,England,巴拿马,英格兰,3,0-1,0.094020389961699,10.635990771867348,,,,,,,0.0,False,missing_odds,,,,,
37,Group Stage,Group G,2026-06-15,Belgium,Egypt,比利时,埃及,4,1-0,0.0939258049199816,10.646701413439384,,,,,,,0.0,False,missing_odds,,,,,
5,Group Stage,Group A,2026-06-24,Mexico,Czech Republic,墨西哥,捷克,4,2-0,0.0938633804273804,10.653782076106596,,,,,,,0.0,False,missing_odds,,,,,
31,Group Stage,Group F,2026-06-14,Netherlands,Japan,荷兰,日本,3,0-1,0.093379890517774,10.70894380423009,,,,,,,0.0,False,missing_odds,,,,,
34,Group Stage,Group F,2026-06-21,Tunisia,Japan,突尼斯,日本,4,1-2,0.0931901268735665,10.730750494166902,,,,,,,0.0,False,missing_odds,,,,,
12,Group Stage,Group B,2026-06-24,Qatar,Bosnia and Herzegovina,卡塔尔,波黑,3,1-0,0.0931476514065814,10.735643732283565,,,,,,,0.0,False,missing_odds,,,,,
72,Group Stage,Group L,2026-06-27,Croatia,Ghana,克罗地亚,加纳,4,2-1,0.0930420521138642,10.747828291407494,,,,,,,0.0,False,missing_odds,,,,,
39,Group Stage,Group G,2026-06-21,Belgium,Iran,比利时,伊朗,2,2-1,0.0930393434881207,10.74814118962136,,,,,,,0.0,False,missing_odds,,,,,
38,Group Stage,Group G,2026-06-15,Iran,New Zealand,伊朗,新西兰,3,1-1,0.0929540353577702,10.75800524583044,,,,,,,0.0,False,missing_odds,,,,,
30,Group Stage,Group E,2026-06-25,Curaçao,Ivory Coast,库拉索,科特迪瓦,3,0-1,0.0928799749290257,10.766583440231878,,,,,,,0.0,False,missing_odds,,,,,
70,Group Stage,Group L,2026-06-23,Panama,Croatia,巴拿马,克罗地亚,3,0-2,0.0927798015233043,10.778208010596158,,,,,,,0.0,False,missing_odds,,,,,
51,Group Stage,Group I,2026-06-22,France,Iraq,法国,伊拉克,4,2-1,0.0927215957879254,10.784974002035288,,,,,,,0.0,False,missing_odds,,,,,
41,Group Stage,Group G,2026-06-26,New Zealand,Belgium,新西兰,比利时,2,1-2,0.0925714237282106,10.802469700973777,,,,,,,0.0,False,missing_odds,,,,,
44,Group Stage,Group H,2026-06-15,Saudi Arabia,Uruguay,沙特阿拉伯,乌拉圭,4,1-1,0.0925506381292948,10.804895786920271,,,,,,,0.0,False,missing_odds,,,,,
71,Group Stage,Group L,2026-06-27,Panama,England,巴拿马,英格兰,4,1-1,0.0925329182792622,10.806964900664033,,,,,,,0.0,False,missing_odds,,,,,
22,Group Stage,Group D,2026-06-19,Paraguay,Turkey,巴拉圭,土耳其,3,0-1,0.092184671021086,10.847790515749233,,,,,,,0.0,False,missing_odds,,,,,
11,Group Stage,Group B,2026-06-24,Canada,Switzerland,加拿大,瑞士,2,0-1,0.0921562016136579,10.851141675654699,,,,,,,0.0,False,missing_odds,,,,,
57,Group Stage,Group J,2026-06-22,Argentina,Austria,阿根廷,奥地利,4,2-1,0.0921269648179697,10.854585321201707,,,,,,,0.0,False,missing_odds,,,,,
17,Group Stage,Group C,2026-06-24,Scotland,Brazil,苏格兰,巴西,3,0-3,0.0918291701438137,10.88978587559813,,,,,,,0.0,False,missing_odds,,,,,
8,Group Stage,Group B,2026-06-13,Qatar,Switzerland,卡塔尔,瑞士,4,1-1,0.0917405558800341,10.900304564402955,,,,,,,0.0,False,missing_odds,,,,,
51,Group Stage,Group I,2026-06-22,France,Iraq,法国,伊拉克,5,1-1,0.0917047990845382,10.904554723228264,,,,,,,0.0,False,missing_odds,,,,,
70,Group Stage,Group L,2026-06-23,Panama,Croatia,巴拿马,克罗地亚,4,0-1,0.091347121881862,10.947252408163298,,,,,,,0.0,False,missing_odds,,,,,
23,Group Stage,Group D,2026-06-25,United States,Turkey,美国,土耳其,2,1-2,0.0912795419501034,10.955357341151373,,,,,,,0.0,False,missing_odds,,,,,
30,Group Stage,Group E,2026-06-25,Curaçao,Ivory Coast,库拉索,科特迪瓦,4,1-1,0.0912713083929015,10.956345620632886,,,,,,,0.0,False,missing_odds,,,,,
44,Group Stage,Group H,2026-06-15,Saudi Arabia,Uruguay,沙特阿拉伯,乌拉圭,5,0-3,0.0911532293376022,10.970538370026608,,,,,,,0.0,False,missing_odds,,,,,
29,Group Stage,Group E,2026-06-25,Ecuador,Germany,厄瓜多尔,德国,4,0-0,0.0911439141253942,10.971659595661182,,,,,,,0.0,False,missing_odds,,,,,
69,Group Stage,Group L,2026-06-23,England,Ghana,英格兰,加纳,3,1-0,0.0910455429637852,10.983514046346736,,,,,,,0.0,False,missing_odds,,,,,
8,Group Stage,Group B,2026-06-13,Qatar,Switzerland,卡塔尔,瑞士,5,0-3,0.0908758775498504,11.00402028526707,,,,,,,0.0,False,missing_odds,,,,,
16,Group Stage,Group C,2026-06-19,Brazil,Haiti,巴西,海地,3,4-0,0.0899469550507884,11.117663732311469,,,,,,,0.0,False,missing_odds,,,,,
17,Group Stage,Group C,2026-06-24,Scotland,Brazil,苏格兰,巴西,4,0-1,0.0899413153432352,11.118360857674665,,,,,,,0.0,False,missing_odds,,,,,
48,Group Stage,Group H,2026-06-26,Cape Verde,Saudi Arabia,佛得角,沙特阿拉伯,3,0-0,0.0899148514918008,11.121633227534035,,,,,,,0.0,False,missing_odds,,,,,
34,Group Stage,Group F,2026-06-21,Tunisia,Japan,突尼斯,日本,5,0-0,0.0899133851336705,11.121814605393196,,,,,,,0.0,False,missing_odds,,,,,
64,Group Stage,Group K,2026-06-23,Colombia,DR Congo,哥伦比亚,刚果民主共和国,4,2-1,0.0895702385515711,11.164422649429904,,,,,,,0.0,False,missing_odds,,,,,
20,Group Stage,Group D,2026-06-14,Australia,Turkey,澳大利亚,土耳其,4,0-0,0.0894337686619175,11.18145880422702,,,,,,,0.0,False,missing_odds,,,,,
22,Group Stage,Group D,2026-06-19,Paraguay,Turkey,巴拉圭,土耳其,4,0-0,0.0894274817065112,11.182244886218127,,,,,,,0.0,False,missing_odds,,,,,
25,Group Stage,Group E,2026-06-14,Germany,Curaçao,德国,库拉索,3,2-0,0.0894221977386693,11.182905646341153,,,,,,,0.0,False,missing_odds,,,,,
54,Group Stage,Group I,2026-06-26,Senegal,Iraq,塞内加尔,伊拉克,5,2-1,0.0892798268353322,11.200738570476856,,,,,,,0.0,False,missing_odds,,,,,
46,Group Stage,Group H,2026-06-21,Uruguay,Cape Verde,乌拉圭,佛得角,4,2-1,0.0892059621201481,11.210013055552702,,,,,,,0.0,False,missing_odds,,,,,
14,Group Stage,Group C,2026-06-13,Haiti,Scotland,海地,苏格兰,4,0-2,0.0890762517517532,11.226336765795919,,,,,,,0.0,False,missing_odds,,,,,
24,Group Stage,Group D,2026-06-25,Paraguay,Australia,巴拉圭,澳大利亚,4,0-0,0.0890581098446263,11.228623667677574,,,,,,,0.0,False,missing_odds,,,,,
65,Group Stage,Group K,2026-06-27,Colombia,Portugal,哥伦比亚,葡萄牙,2,2-1,0.0886515135174626,11.280123263806654,,,,,,,0.0,False,missing_odds,,,,,
40,Group Stage,Group G,2026-06-21,New Zealand,Egypt,新西兰,埃及,2,0-2,0.0884183214230173,11.309873156443764,,,,,,,0.0,False,missing_odds,,,,,
13,Group Stage,Group C,2026-06-13,Brazil,Morocco,巴西,摩洛哥,4,1-0,0.088404468038368,11.311645465317373,,,,,,,0.0,False,missing_odds,,,,,
60,Group Stage,Group J,2026-06-27,Algeria,Austria,阿尔及利亚,奥地利,4,0-0,0.0883390204608869,11.320025904552125,,,,,,,0.0,False,missing_odds,,,,,
12,Group Stage,Group B,2026-06-24,Qatar,Bosnia and Herzegovina,卡塔尔,波黑,4,0-0,0.0880397803535079,11.35850175891716,,,,,,,0.0,False,missing_odds,,,,,
48,Group Stage,Group H,2026-06-26,Cape Verde,Saudi Arabia,佛得角,沙特阿拉伯,4,1-2,0.0876801593567321,11.405088760519227,,,,,,,0.0,False,missing_odds,,,,,
53,Group Stage,Group I,2026-06-26,Norway,France,挪威,法国,2,1-1,0.0876348538423592,11.410984969505819,,,,,,,0.0,False,missing_odds,,,,,
47,Group Stage,Group H,2026-06-26,Uruguay,Spain,乌拉圭,西班牙,5,0-0,0.0875357557870756,11.42390319256999,,,,,,,0.0,False,missing_odds,,,,,
42,Group Stage,Group G,2026-06-26,Egypt,Iran,埃及,伊朗,5,1-2,0.0873926645539785,11.442607970630592,,,,,,,0.0,False,missing_odds,,,,,
32,Group Stage,Group F,2026-06-14,Tunisia,Sweden,突尼斯,瑞典,2,1-0,0.0872124676487674,11.466250491011456,,,,,,,0.0,False,missing_odds,,,,,
32,Group Stage,Group F,2026-06-14,Tunisia,Sweden,突尼斯,瑞典,3,0-1,0.087208966807279,11.466710782273982,,,,,,,0.0,False,missing_odds,,,,,
53,Group Stage,Group I,2026-06-26,Norway,France,挪威,法国,3,0-2,0.0869228166200566,11.504459230434781,,,,,,,0.0,False,missing_odds,,,,,
11,Group Stage,Group B,2026-06-24,Canada,Switzerland,加拿大,瑞士,3,1-0,0.0865245392599132,11.5574149085738,,,,,,,0.0,False,missing_odds,,,,,
38,Group Stage,Group G,2026-06-15,Iran,New Zealand,伊朗,新西兰,4,1-0,0.0864063015704285,11.573229982363205,,,,,,,0.0,False,missing_odds,,,,,
41,Group Stage,Group G,2026-06-26,New Zealand,Belgium,新西兰,比利时,3,0-3,0.0862804879520762,11.590105987293928,,,,,,,0.0,False,missing_odds,,,,,
48,Group Stage,Group H,2026-06-26,Cape Verde,Saudi Arabia,佛得角,沙特阿拉伯,5,1-0,0.0861978957869303,11.601211269377929,,,,,,,0.0,False,missing_odds,,,,,
42,Group Stage,Group G,2026-06-26,Egypt,Iran,埃及,伊朗,6,1-0,0.0857064408868645,11.667734532577722,,,,,,,0.0,False,missing_odds,,,,,
45,Group Stage,Group H,2026-06-21,Spain,Saudi Arabia,西班牙,沙特阿拉伯,3,4-0,0.0853221244808212,11.72028950386463,,,,,,,0.0,False,missing_odds,,,,,
52,Group Stage,Group I,2026-06-22,Norway,Senegal,挪威,塞内加尔,2,2-1,0.0852349828151895,11.732271972979065,,,,,,,0.0,False,missing_odds,,,,,
45,Group Stage,Group H,2026-06-21,Spain,Saudi Arabia,西班牙,沙特阿拉伯,4,1-0,0.0852197860534388,11.734364122586856,,,,,,,0.0,False,missing_odds,,,,,
33,Group Stage,Group F,2026-06-20,Netherlands,Sweden,荷兰,瑞典,3,1-1,0.085172433400933,11.740887985349563,,,,,,,0.0,False,missing_odds,,,,,
31,Group Stage,Group F,2026-06-14,Netherlands,Japan,荷兰,日本,4,0-0,0.0849712394936913,11.768687922626398,,,,,,,0.0,False,missing_odds,,,,,
26,Group Stage,Group E,2026-06-14,Ivory Coast,Ecuador,科特迪瓦,厄瓜多尔,5,0-0,0.0849582500303012,11.770487264548647,,,,,,,0.0,False,missing_odds,,,,,
21,Group Stage,Group D,2026-06-19,United States,Australia,美国,澳大利亚,2,1-2,0.0844603243141682,11.839878761065215,,,,,,,0.0,False,missing_odds,,,,,
11,Group Stage,Group B,2026-06-24,Canada,Switzerland,加拿大,瑞士,4,1-2,0.084214762542885,11.874402655837999,,,,,,,0.0,False,missing_odds,,,,,
39,Group Stage,Group G,2026-06-21,Belgium,Iran,比利时,伊朗,3,1-0,0.0838817554656828,11.921543540050422,,,,,,,0.0,False,missing_odds,,,,,
40,Group Stage,Group G,2026-06-21,New Zealand,Egypt,新西兰,埃及,3,1-1,0.0837969035792248,11.933615172958769,,,,,,,0.0,False,missing_odds,,,,,
22,Group Stage,Group D,2026-06-19,Paraguay,Turkey,巴拉圭,土耳其,5,2-1,0.0837693374052396,11.937542195928268,,,,,,,0.0,False,missing_odds,,,,,
58,Group Stage,Group J,2026-06-22,Jordan,Algeria,约旦,阿尔及利亚,5,0-0,0.0835015097050291,11.975831377570557,,,,,,,0.0,False,missing_odds,,,,,
69,Group Stage,Group L,2026-06-23,England,Ghana,英格兰,加纳,4,2-1,0.0833755415522023,11.993925093414711,,,,,,,0.0,False,missing_odds,,,,,
57,Group Stage,Group J,2026-06-22,Argentina,Austria,阿根廷,奥地利,5,1-1,0.083204172358829,12.01862805253765,,,,,,,0.0,False,missing_odds,,,,,
18,Group Stage,Group C,2026-06-24,Morocco,Haiti,摩洛哥,海地,3,4-0,0.0830337766268936,12.043291785864797,,,,,,,0.0,False,missing_odds,,,,,
21,Group Stage,Group D,2026-06-19,United States,Australia,美国,澳大利亚,3,2-1,0.0828151410542354,12.075086599745122,,,,,,,0.0,False,missing_odds,,,,,
12,Group Stage,Group B,2026-06-24,Qatar,Bosnia and Herzegovina,卡塔尔,波黑,5,1-2,0.0826779099241249,12.095129169541407,,,,,,,0.0,False,missing_odds,,,,,
52,Group Stage,Group I,2026-06-22,Norway,Senegal,挪威,塞内加尔,3,1-2,0.0825986984700078,12.106728296246793,,,,,,,0.0,False,missing_odds,,,,,
32,Group Stage,Group F,2026-06-14,Tunisia,Sweden,突尼斯,瑞典,4,2-1,0.0822871392232288,12.152567332389536,,,,,,,0.0,False,missing_odds,,,,,
32,Group Stage,Group F,2026-06-14,Tunisia,Sweden,突尼斯,瑞典,5,1-2,0.082284044702712,12.15302436350751,,,,,,,0.0,False,missing_odds,,,,,
60,Group Stage,Group J,2026-06-27,Algeria,Austria,阿尔及利亚,奥地利,5,2-1,0.0819723037208527,12.199242361241739,,,,,,,0.0,False,missing_odds,,,,,
17,Group Stage,Group C,2026-06-24,Scotland,Brazil,苏格兰,巴西,5,1-1,0.0816393348128082,12.2489974017171,,,,,,,0.0,False,missing_odds,,,,,
30,Group Stage,Group E,2026-06-25,Curaçao,Ivory Coast,库拉索,科特迪瓦,5,0-3,0.081588930731595,12.256564598079159,,,,,,,0.0,False,missing_odds,,,,,
72,Group Stage,Group L,2026-06-27,Croatia,Ghana,克罗地亚,加纳,5,1-1,0.0815300700865481,12.265413226536563,,,,,,,0.0,False,missing_odds,,,,,
31,Group Stage,Group F,2026-06-14,Netherlands,Japan,荷兰,日本,5,2-1,0.0814040643121881,12.28439892343651,,,,,,,0.0,False,missing_odds,,,,,
71,Group Stage,Group L,2026-06-27,Panama,England,巴拿马,英格兰,5,0-3,0.0807785134506529,12.379529620966519,,,,,,,0.0,False,missing_odds,,,,,
24,Group Stage,Group D,2026-06-25,Paraguay,Australia,巴拉圭,澳大利亚,5,1-2,0.0805227643651786,12.41884835777498,,,,,,,0.0,False,missing_odds,,,,,
54,Group Stage,Group I,2026-06-26,Senegal,Iraq,塞内加尔,伊拉克,6,0-1,0.0805213031182863,12.41907372675022,,,,,,,0.0,False,missing_odds,,,,,
18,Group Stage,Group C,2026-06-24,Morocco,Haiti,摩洛哥,海地,4,2-1,0.0805111709682761,12.420636639281163,,,,,,,0.0,False,missing_odds,,,,,
41,Group Stage,Group G,2026-06-26,New Zealand,Belgium,新西兰,比利时,4,1-3,0.0802964611024436,12.45384897753069,,,,,,,0.0,False,missing_odds,,,,,
20,Group Stage,Group D,2026-06-14,Australia,Turkey,澳大利亚,土耳其,5,2-1,0.0802566397126018,12.460028274059189,,,,,,,0.0,False,missing_odds,,,,,
31,Group Stage,Group F,2026-06-14,Netherlands,Japan,荷兰,日本,6,1-2,0.0801325674256282,12.47932060741857,,,,,,,0.0,False,missing_odds,,,,,
66,Group Stage,Group K,2026-06-27,Uzbekistan,DR Congo,乌兹别克斯坦,刚果民主共和国,6,2-1,0.0801079678195947,12.48315276517845,,,,,,,0.0,False,missing_odds,,,,,
33,Group Stage,Group F,2026-06-20,Netherlands,Sweden,荷兰,瑞典,4,1-0,0.0800824901476698,12.487124191018896,,,,,,,0.0,False,missing_odds,,,,,
29,Group Stage,Group E,2026-06-25,Ecuador,Germany,厄瓜多尔,德国,5,1-2,0.0800615218491546,12.490394597845873,,,,,,,0.0,False,missing_odds,,,,,
36,Group Stage,Group F,2026-06-25,Japan,Sweden,日本,瑞典,5,3-0,0.0800213441187017,12.496665871003424,,,,,,,0.0,False,missing_odds,,,,,
48,Group Stage,Group H,2026-06-26,Cape Verde,Saudi Arabia,佛得角,沙特阿拉伯,6,0-2,0.0797283465156312,12.54259048008658,,,,,,,0.0,False,missing_odds,,,,,
25,Group Stage,Group E,2026-06-14,Germany,Curaçao,德国,库拉索,4,5-0,0.0796723815171841,12.551400886445393,,,,,,,0.0,False,missing_odds,,,,,
20,Group Stage,Group D,2026-06-14,Australia,Turkey,澳大利亚,土耳其,6,1-2,0.079593103263166,12.563902637312783,,,,,,,0.0,False,missing_odds,,,,,
45,Group Stage,Group H,2026-06-21,Spain,Saudi Arabia,西班牙,沙特阿拉伯,5,2-1,0.0795908626495776,12.56425633182036,,,,,,,0.0,False,missing_odds,,,,,
65,Group Stage,Group K,2026-06-27,Colombia,Portugal,哥伦比亚,葡萄牙,3,1-0,0.079552130399491,12.570373602545262,,,,,,,0.0,False,missing_odds,,,,,
24,Group Stage,Group D,2026-06-25,Paraguay,Australia,巴拉圭,澳大利亚,6,2-1,0.0794698006557966,12.58339635619885,,,,,,,0.0,False,missing_odds,,,,,
18,Group Stage,Group C,2026-06-24,Morocco,Haiti,摩洛哥,海地,5,1-0,0.0794496939768009,12.586580890947136,,,,,,,0.0,False,missing_odds,,,,,
11,Group Stage,Group B,2026-06-24,Canada,Switzerland,加拿大,瑞士,5,2-1,0.0793794043507735,12.59772617568471,,,,,,,0.0,False,missing_odds,,,,,
33,Group Stage,Group F,2026-06-20,Netherlands,Sweden,荷兰,瑞典,5,3-0,0.0791645450184395,12.631917479814653,,,,,,,0.0,False,missing_odds,,,,,
29,Group Stage,Group E,2026-06-25,Ecuador,Germany,厄瓜多尔,德国,6,2-1,0.0791062804932273,12.641221326107164,,,,,,,0.0,False,missing_odds,,,,,
46,Group Stage,Group H,2026-06-21,Uruguay,Cape Verde,乌拉圭,佛得角,5,1-1,0.0790135064877931,12.656064063610332,,,,,,,0.0,False,missing_odds,,,,,
69,Group Stage,Group L,2026-06-23,England,Ghana,英格兰,加纳,5,4-0,0.0787801375744323,12.69355488310984,,,,,,,0.0,False,missing_odds,,,,,
11,Group Stage,Group B,2026-06-24,Canada,Switzerland,加拿大,瑞士,6,0-0,0.0785956456548702,12.723351168730233,,,,,,,0.0,False,missing_odds,,,,,
65,Group Stage,Group K,2026-06-27,Colombia,Portugal,哥伦比亚,葡萄牙,4,1-2,0.0784793972281646,12.742197765519037,,,,,,,0.0,False,missing_odds,,,,,
21,Group Stage,Group D,2026-06-19,United States,Australia,美国,澳大利亚,4,0-1,0.0784064351150783,12.754055180959126,,,,,,,0.0,False,missing_odds,,,,,
63,Group Stage,Group K,2026-06-23,Portugal,Uzbekistan,葡萄牙,乌兹别克斯坦,5,3-0,0.0783808808590869,12.758213342840577,,,,,,,0.0,False,missing_odds,,,,,
64,Group Stage,Group K,2026-06-23,Colombia,DR Congo,哥伦比亚,刚果民主共和国,5,1-1,0.0783284823325561,12.766748061763026,,,,,,,0.0,False,missing_odds,,,,,
6,Group Stage,Group A,2026-06-24,South Korea,South Africa,韩国,南非,5,3-0,0.0782868779282437,12.773532761347074,,,,,,,0.0,False,missing_odds,,,,,
60,Group Stage,Group J,2026-06-27,Algeria,Austria,阿尔及利亚,奥地利,6,1-2,0.0782174412313779,12.784872328434563,,,,,,,0.0,False,missing_odds,,,,,
35,Group Stage,Group F,2026-06-25,Tunisia,Netherlands,突尼斯,荷兰,5,0-3,0.0780835468363486,12.806795291917899,,,,,,,0.0,False,missing_odds,,,,,
18,Group Stage,Group C,2026-06-24,Morocco,Haiti,摩洛哥,海地,6,3-1,0.0777066125377259,12.868917680776633,,,,,,,0.0,False,missing_odds,,,,,
16,Group Stage,Group C,2026-06-19,Brazil,Haiti,巴西,海地,4,3-1,0.0775522954541923,12.894524838283717,,,,,,,0.0,False,missing_odds,,,,,
12,Group Stage,Group B,2026-06-24,Qatar,Bosnia and Herzegovina,卡塔尔,波黑,6,2-1,0.0775500739749191,12.894894211492506,,,,,,,0.0,False,missing_odds,,,,,
59,Group Stage,Group J,2026-06-27,Jordan,Argentina,约旦,阿根廷,4,0-5,0.077528729376359,12.898444332107577,,,,,,,0.0,False,missing_odds,,,,,
